query	target	is_main_isoform	HOG	OMA_group	PAM_distance	Alignment_score
CGD-NeC-020660|Q7SGC3|Neurospora	NEUCR07469	True	HOG:A0564180	OmaGroup:1018671	38.58293741019926	96.65748324850574
CGD-NeC-020661|Q7SGC9|Neurospora	NEUCR06751	True	HOG:A0563704	OmaGroup:1017637	146.0	121.62812293227762
CGD-NeC-020662|Q7SGD7|Neurospora	NEUCR01960	True	HOG:A0364564	OmaGroup:1027235	0.049449734348559204	90.82719260081649
CGD-NeC-020663|Q7SGE3|Neurospora	NEUCR05170	True	HOG:A0562339	OmaGroup:1020269	27.14377220189934	382.7056287564337
CGD-NeC-020664|Q7SGG1|Neurospora	NEUCR02359	True	HOG:A0369187	OmaGroup:957868	122.0	95.06773778796196
CGD-NeC-020665|Q7SGI9|Neurospora	NEUCR07133	True	HOG:A0329541	OmaGroup:781240	0	0
CGD-NeC-020666|Q7SGJ1|Neurospora	NEUCR07131	True	HOG:A0365411	OmaGroup:1009922	0	0
CGD-NeC-020667|Q7SGL3|Neurospora	NEUCR07107	True	HOG:A0563694	OmaGroup:677930	0	0
CGD-NeC-020668|Q7SGL7|Neurospora	NEUCR07102	True	HOG:A0554828	OmaGroup:807428	0.3420991054783588	6247.30999403866
CGD-NeC-020669|Q7SGL8|Neurospora	NEUCR07101	True	HOG:A0356976	OmaGroup:649563	1.7398245858099208	6877.445657283068
CGD-NeC-020670|Q7SGM3|Neurospora	NEUCR07096	True	HOG:A0556435	OmaGroup:965048	0	0
CGD-NeC-020671|Q7SGM6|Neurospora	NEUCR07093	True	HOG:A0354927	OmaGroup:613473	0	0
CGD-NeC-020672|Q7SGM9|Neurospora	NEUCR07089	True	HOG:A0555420	OmaGroup:737574	0	0
CGD-NeC-020673|Q7SGN3|Neurospora	NEUCR07085	True	HOG:A0360979	OmaGroup:654612	0	0
CGD-NeC-020674|Q7SGP9|Neurospora	NEUCR01590	True	HOG:A0341712	OmaGroup:890102	0	0
CGD-NeC-020675|Q7SGQ7|Neurospora	NEUCR01582	True	HOG:A0555011	OmaGroup:809135	0.049449734348559204	19490.29342200514
CGD-NeC-020676|Q7SGR0|Neurospora	NEUCR01579	True	HOG:A0781858	OmaGroup:632885	0	0
CGD-NeC-020677|Q7SGT0|Neurospora	NEUCR00095	True	HOG:A0363252	OmaGroup:775812	0.049449734348559204	7006.399605856743
CGD-NeC-020678|Q7SGU8|Neurospora	NEUCR00114	True	HOG:A0364694	OmaGroup:969095	0.049449734348559204	1930.1557401726022
CGD-NeC-020679|Q7SGX6|Neurospora	NEUCR00145	True	HOG:A0365803	OmaGroup:960731	0	0
CGD-NeC-020680|Q7SGX7|Neurospora	NEUCR00146	True	HOG:A0327725	OmaGroup:239405	0.049449734348559204	627.9901412227191
CGD-NeC-020681|Q7SGZ3|Neurospora	NEUCR07285	True	HOG:A0364383	OmaGroup:654516	0	0
CGD-NeC-020682|Q7SGZ4|Neurospora	NEUCR07286	True	HOG:A0341683	OmaGroup:941430	0.049449734348559204	7606.799101639539
CGD-NeC-020683|Q7SGZ5|Neurospora	NEUCR07287	True	HOG:A0362293	OmaGroup:990373	0.08019752337183259	11478.988203627989
CGD-NeC-020684|Q7SH16|Neurospora	NEUCR04095	True	HOG:A0355069	OmaGroup:974971	51.0	82.50342383189127
CGD-NeC-020685|Q7SH17|Neurospora	NEUCR02753	True	HOG:A0562223	OmaGroup:613537	12.57720313297263	88.65451584011316
CGD-NeC-020686|Q7SH45|Neurospora	NEUCR06244	True	HOG:A0339312	OmaGroup:820887	159.0	204.99509553564712
CGD-NeC-020687|Q7SH56|Neurospora	NEUCR00501	True	HOG:A0354876	OmaGroup:812594	0.049449734348559204	82.72467181459069
CGD-NeC-020688|Q7SH61|Neurospora	NEUCR03146	True	HOG:A0366355	OmaGroup:703589	66.0	171.47229188401252
CGD-NeC-020689|Q7SH74|Neurospora	NEUCR06097	True	HOG:A0368603	OmaGroup:806852	0.049449734348559204	98.22511640982702
CGD-NeC-020690|Q7SH77|Neurospora	NEUCR06602	True	n/a	n/a	21.31433095641157	130.37293226318434
CGD-NeC-020691|Q7SH92|Neurospora	NEUCR02685	True	HOG:A0365358	OmaGroup:1003369	103.0	152.16747726220638
CGD-NeC-020692|Q7SHA3|Neurospora	NEUCR04188	True	HOG:A0781390	OmaGroup:937859	102.0	1040.3648763773963
CGD-NeC-020693|Q7SHC0|Neurospora	NEUCR03146	True	HOG:A0366355	OmaGroup:703589	74.0	116.3168211481534
CGD-NeC-020694|Q7SHD6|Neurospora	NEUCR01454	True	HOG:A0779784	OmaGroup:1041416	64.0	1801.2728337910958
CGD-NeC-020695|Q7SHE5|Neurospora	NEUCR07093	True	HOG:A0354927	OmaGroup:613473	77.0	925.3333424525335
CGD-NeC-020696|Q7SHF3|Neurospora	NEUCR07349	True	HOG:A0369355	OmaGroup:1012172	0	0
CGD-NeC-020697|Q7SHF4|Neurospora	NEUCR07350	True	HOG:A0354730	OmaGroup:1000349	0	0
CGD-NeC-020698|Q7SHF6|Neurospora	NEUCR07352	True	HOG:A0780377	OmaGroup:976697	0	0
CGD-NeC-020699|Q7SHG5|Neurospora	NEUCR00354	True	HOG:A0327741	OmaGroup:239501	0.049449734348559204	86.9136220747605
CGD-NeC-020700|Q7SHH2|Neurospora	NEUCR07368	True	HOG:A0329118	OmaGroup:240759	0	0
CGD-NeC-020701|Q7SHJ8|Neurospora	NEUCR07393	True	HOG:A0781218	OmaGroup:969840	0.049449734348559204	7662.51304811053
CGD-NeC-020702|Q7SHK1|Neurospora	NEUCR07396	True	HOG:A0329120	OmaGroup:778209	0.049449734348559204	6127.351808987558
CGD-NeC-020703|Q7SHL0|Neurospora	NEUCR07406	True	HOG:A0563266	OmaGroup:705820	0	0
CGD-NeC-020704|Q7SHL4|Neurospora	NEUCR07409	True	HOG:A0329125	OmaGroup:240736	0	0
CGD-NeC-020705|Q7SHL6|Neurospora	NEUCR07411	True	HOG:A0356656	OmaGroup:939905	0	0
CGD-NeC-020706|Q7SHL7|Neurospora	NEUCR07412	True	HOG:A0562244	OmaGroup:950749	0.049449734348559204	4438.868471425492
CGD-NeC-020707|Q7SHM4|Neurospora	NEUCR07418	True	HOG:A0364105	OmaGroup:970991	0	0
CGD-NeC-020708|Q7SHT0|Neurospora	NEUCR06451	True	HOG:A0563203	OmaGroup:983929	0.049449734348559204	88.64407284604385
CGD-NeC-020709|Q7SHT8|Neurospora	NEUCR06059	True	HOG:A0362997	OmaGroup:955495	137.0	189.26380709651858
CGD-NeC-020710|Q7SHU6|Neurospora	NEUCR01754	True	HOG:A0329476	OmaGroup:685730	0.049449734348559204	87.31855349102989
CGD-NeC-020711|Q7SHU9|Neurospora	NEUCR05351	True	HOG:A0357840	OmaGroup:246214	174.0	98.61345267435536
CGD-NeC-020712|Q7SHV9|Neurospora	NEUCR01337	True	HOG:A0364367	OmaGroup:966204	52.0	179.8638518396765
CGD-NeC-020713|Q7SHY0|Neurospora	NEUCR04426	True	HOG:A0556146	OmaGroup:820059	85.0	1117.2636667299084
CGD-NeC-020714|Q7SI02|Neurospora	NEUCR04989	True	HOG:A0578143	OmaGroup:1007098	91.0	153.84553595632315
CGD-NeC-020715|Q7SI09|Neurospora	NEUCR03226	True	HOG:A0554963	OmaGroup:947773	107.0	681.2244352549314
CGD-NeC-020717|Q7SI43|Neurospora	NEUCR05558	True	HOG:A0555021	OmaGroup:807633	106.0	1280.9910048958845
CGD-NeC-020718|Q871U2|Neurospora	NEUCR01416	True	HOG:A0563285	OmaGroup:1031764	0	0
CGD-NeC-020719|Q871V2|Neurospora	NEUCR01429	True	HOG:A0786582	OmaGroup:743591	0	0
CGD-NeC-020720|Q872S3|Neurospora	NEUCR01945	True	HOG:A0328696	OmaGroup:211192	0	0
CGD-NeC-020721|Q873C7|Neurospora	NEUCR00976	True	HOG:A0780114	OmaGroup:1039618	0	0
CGD-NeC-020722|Q873G4|Neurospora	NEUCR01472	True	HOG:A0562217	OmaGroup:1032432	0	0
CGD-NeC-020723|Q8X034|Neurospora	NEUCR01049	True	HOG:A0328623	OmaGroup:587054	20.850975935620017	87.23238005721942
CGD-NeC-020724|Q8X066|Neurospora	NEUCR04507	True	HOG:A0562857	OmaGroup:955390	0	0
CGD-NeC-020725|Q8X0F1|Neurospora	NEUCR03717	True	HOG:A0779769	OmaGroup:807435	0	0
CGD-NeC-020726|Q92249|Neurospora	NEUCR06785	True	HOG:A0562799	OmaGroup:807727	0	0
CGD-NeC-020727|Q96TL5|Neurospora	NEUCR03229	True	HOG:A0562172	OmaGroup:807317	0	0
CGD-NeC-020728|Q96UB1|Neurospora	NEUCR06848	True	HOG:A0787215	OmaGroup:636128	0.7547156977492426	5725.540669725742
CGD-NeC-020729|Q96X45|Neurospora	NEUCR00494	True	HOG:A0779779	OmaGroup:1042329	0	0
CGD-NeC-020730|Q9C1K6|Neurospora	NEUCR01173	True	HOG:A0780095	OmaGroup:1042153	0	0
CGD-NeC-020731|Q9C284|Neurospora	NEUCR06471	True	HOG:A0563268	OmaGroup:673490	0.049449734348559204	9769.544165023137
CGD-NeC-020732|Q9C285|Neurospora	NEUCR06472	True	HOG:A0566034	OmaGroup:1042694	0	0
CGD-NeC-020733|Q9C2H9|Neurospora	NEUCR06805	True	HOG:A0563372	OmaGroup:1026367	0	0
CGD-NeC-020734|Q9HE74|Neurospora	NEUCR03803	True	HOG:A0562172	OmaGroup:807356	0.049449734348559204	87.31030328758061
CGD-NeC-020735|Q9P567|Neurospora	NEUCR06619	True	HOG:A0780108	OmaGroup:793974	0	0
CGD-NeC-020736|Q9P5T3|Neurospora	NEUCR03128	True	HOG:A0562349	OmaGroup:701786	101.0	105.86152445711195
CGD-NeC-020737|Q9P6V8|Neurospora	NEUCR06725	True	HOG:A0565734	OmaGroup:1043409	0	0
CGD-NeC-020738|Q9P727|Neurospora	NEUCR03588	True	HOG:A0780109	OmaGroup:1041576	0	0
CGD-NeC-020739|Q9UW15|Neurospora	NEUCR04640	True	HOG:A0781728	OmaGroup:763741	0	0
CGD-NeC-020740|Q9UW81|Neurospora	NEUCR02385	True	HOG:A0568134	OmaGroup:654334	0	0
CGD-NeC-020741|Q9UW86|Neurospora	NEUCR07161	True	HOG:A0362353	OmaGroup:961493	47.0	1862.3216092442162
CGD-NeC-020742|Q9Y756|Neurospora	NEUCR04046	True	HOG:A0566842	OmaGroup:986015	0	0
CGD-NeC-020743|U9W2M5|Neurospora	NEUCR05482	True	n/a	n/a	0.049449734348559204	5010.814093020745
CGD-NeC-020744|U9W2V6|Neurospora	NEUCR02688	True	HOG:A0340687	OmaGroup:790689	0.049449734348559204	11755.854390379041
CGD-NeC-020745|U9W2Y9|Neurospora	NEUCR03847	True	HOG:A0562239	OmaGroup:611349	0.049449734348559204	1887.4311296977103
CGD-NeC-020747|U9W3A4|Neurospora	NEUCR04687	True	HOG:A0328895	OmaGroup:885306	109.0	136.0313785597682
CGD-NeC-020748|U9W3C2|Neurospora	NEUCR02654	True	HOG:A0339239	OmaGroup:837437	108.0	123.79516554716974
CGD-NeC-020749|U9W3F0|Neurospora	NEUCR06286	True	HOG:A0566666	OmaGroup:807174	0.049449734348559204	90.47469916567206
CGD-NeC-020751|U9W3R3|Neurospora	NEUCR01908	True	HOG:A0341590	OmaGroup:974340	78.0	86.06850739009678
CGD-NeC-020752|U9W4M3|Neurospora	NEUCR07050	True	HOG:A0578073	OmaGroup:985696	0.049449734348559204	1519.1628120113164
CGD-NeC-020753|U9W4M7|Neurospora	NEUCR07038	True	HOG:A0329095	OmaGroup:605465	1.2790013796989894	4140.067245204467
CGD-NeC-020754|U9W594|Neurospora	NEUCR05901	True	HOG:A0354994	OmaGroup:1009051	0.40786316201638456	5242.257249647751
CGD-NeC-020755|U9W5H2|Neurospora	NEUCR05307	True	HOG:A0363047	OmaGroup:973693	0	0
CGD-NeC-020756|U9W5I8|Neurospora	NEUCR06899	True	HOG:A0354772	OmaGroup:811528	28.363566409490858	93.2981781498529
CGD-NeC-020757|U9W846|Neurospora	NEUCR07044	True	HOG:A0329096	OmaGroup:240638	0.3654162801738439	2468.3064824431203
CGD-NeC-020758|U9W8C3|Neurospora	NEUCR06949	True	HOG:A0362670	OmaGroup:941425	26.553690197510225	84.43231727089733
CGD-NeC-020759|U9W8F2|Neurospora	NEUCR03257	True	HOG:A0366157	OmaGroup:1022220	30.296802195162705	96.71718836389482
CGD-NeC-020760|U9WGD4|Neurospora	NEUCR04306	True	HOG:A0356149	OmaGroup:773720	0.2253154115178301	4249.435900421813
CGD-NeC-020761|U9WGF9|Neurospora	NEUCR03861	True	HOG:A0329615	OmaGroup:783500	0.049449734348559204	4535.551309662405
CGD-NeC-020762|U9WGH7|Neurospora	NEUCR07060	True	HOG:A0785643	OmaGroup:1033862	0.049449734348559204	6436.185239247978
CGD-NeC-020763|U9WGT4|Neurospora	NEUCR04701	True	HOG:A0356374	OmaGroup:743989	149.0	381.5574302179739
CGD-NeC-020764|V5IKC3|Neurospora	NEUCR01048	True	HOG:A0781873	OmaGroup:965020	0.24067271215911668	9064.685320365708
CGD-NeC-020765|V5IKF7|Neurospora	NEUCR02508	True	HOG:A0370611	OmaGroup:993455	0.049449734348559204	6114.881722973194
CGD-NeC-020766|V5IKG9|Neurospora	NEUCR02432	True	HOG:A0362117	OmaGroup:815461	0.049449734348559204	22077.01349993376
CGD-NeC-020767|V5IKH2|Neurospora	NEUCR05415	True	HOG:A0363194	OmaGroup:827008	0.5194131958427178	4117.942548146471
CGD-NeC-020768|V5IKK0|Neurospora	NEUCR01835	True	HOG:A0362183	OmaGroup:624233	0	0
CGD-NeC-020769|V5IKP5|Neurospora	NEUCR01259	True	HOG:A0328643	OmaGroup:239617	20.850975935620017	92.96585612138733
CGD-NeC-020770|V5IKQ9|Neurospora	NEUCR01844	True	HOG:A0356819	OmaGroup:658947	0	0
CGD-NeC-020771|V5IKV9|Neurospora	NEUCR06055	True	HOG:A0562287	OmaGroup:947727	0	0
CGD-NeC-020772|V5IKW1|Neurospora	NEUCR06072	True	HOG:A0329460	OmaGroup:811099	0	0
CGD-NeC-020773|V5IKW7|Neurospora	NEUCR05018	True	HOG:A0567006	OmaGroup:985148	0	0
CGD-NeC-020775|V5IL01|Neurospora	NEUCR06962	True	HOG:A0329093	OmaGroup:240629	0.049449734348559204	1295.225469802972
CGD-NeC-020776|V5IL06|Neurospora	NEUCR02790	True	HOG:A0562914	OmaGroup:807655	0.3420991054783588	2652.195174207911
CGD-NeC-020777|V5IL07|Neurospora	NEUCR02606	True	HOG:A0370706	OmaGroup:818424	0.20635244865729613	4934.882106611971
CGD-NeC-020778|V5IL38|Neurospora	NEUCR06733	True	HOG:A0341576	OmaGroup:795065	0	0
CGD-NeC-020779|V5IL53|Neurospora	NEUCR06795	True	HOG:A0562405	OmaGroup:670148	0.049449734348559204	3284.96803698875
CGD-NeC-020780|V5IL92|Neurospora	NEUCR03659	True	HOG:A0356293	OmaGroup:673640	0.16931746809752848	5626.161904989276
CGD-NeC-020781|V5ILA3|Neurospora	NEUCR03608	True	HOG:A0554936	OmaGroup:810894	0	0
CGD-NeC-020782|V5ILB7|Neurospora	NEUCR06516	True	HOG:A0562172	OmaGroup:808735	0.049449734348559204	6289.814915665425
CGD-NeC-020783|V5ILC8|Neurospora	NEUCR03626	True	HOG:A0575885	OmaGroup:991392	18.274877716256	131.32713276986033
CGD-NeC-020784|V5ILT0|Neurospora	NEUCR04207	True	HOG:A0371004	OmaGroup:809645	0	0
CGD-NeC-020785|V5ILT2|Neurospora	NEUCR04978	True	HOG:A0562920	OmaGroup:807114	0.049449734348559204	83.23333380324766
CGD-NeC-020786|V5ILW0|Neurospora	NEUCR05921	True	HOG:A0328398	OmaGroup:240244	3.219395739858637	3673.6046073483303
CGD-NeC-020788|V5ILY4|Neurospora	NEUCR00786	True	HOG:A0369349	OmaGroup:1028952	0	0
CGD-NeC-020789|V5ILZ3|Neurospora	NEUCR01162	True	HOG:A0329831	OmaGroup:778203	0.3420991054783588	3740.5319652967155
CGD-NeC-020790|V5ILZ6|Neurospora	NEUCR01328	True	HOG:A0566770	OmaGroup:616332	98.0	581.395523830317
CGD-NeC-020791|V5IM40|Neurospora	NEUCR04938	True	HOG:A0357223	OmaGroup:676664	0	0
CGD-NeC-020792|V5IM63|Neurospora	NEUCR04763	True	HOG:A0569200	OmaGroup:1023960	0	0
CGD-NeC-020793|V5IM90|Neurospora	NEUCR01057	True	HOG:A0566894	OmaGroup:999986	0	0
CGD-NeC-020794|V5IMC5|Neurospora	NEUCR07523	True	HOG:A0365420	OmaGroup:725248	0.049449734348559204	89.83966346317902
CGD-NeC-020795|V5IMJ7|Neurospora	NEUCR02193	True	HOG:A0329890	OmaGroup:979282	0.6192635556682217	2823.7039398197085
CGD-NeC-020796|V5IML4|Neurospora	NEUCR02648	True	HOG:A0327974	OmaGroup:239928	0.049449734348559204	84.99617967382073
CGD-NeC-020797|V5IMM3|Neurospora	NEUCR06700	True	HOG:A0555420	OmaGroup:737587	0.1848770647006462	10150.81549448613
CGD-NeC-020798|V5IMR2|Neurospora	NEUCR00803	True	HOG:A0554823	OmaGroup:887456	0.24602099465154148	4173.776317458134
CGD-NeC-020799|V5IMT4|Neurospora	NEUCR00699	True	HOG:A0362757	OmaGroup:952883	0	0
CGD-NeC-020800|V5IMT5|Neurospora	NEUCR06912	True	HOG:A0329600	OmaGroup:605530	116.0	1023.453119807411
CGD-NeC-020801|V5IMU4|Neurospora	NEUCR01298	True	HOG:A0354693	OmaGroup:648546	0.24602099465154148	8540.065702954773
CGD-NeC-020802|V5IMU8|Neurospora	NEUCR03667	True	HOG:A0339253	OmaGroup:729006	0.049449734348559204	2432.660687230993
CGD-NeC-020803|V5IMW2|Neurospora	NEUCR03015	True	HOG:A0358581	OmaGroup:999084	0.11911780419877406	7475.0902451323345
CGD-NeC-020804|V5IMY4|Neurospora	NEUCR02309	True	HOG:A0368041	OmaGroup:200439	107.0	611.3313024044037
CGD-NeC-020805|V5IMZ7|Neurospora	NEUCR00369	True	n/a	n/a	0	0
CGD-NeC-020806|V5IN02|Neurospora	NEUCR04700	True	HOG:A0571406	OmaGroup:823811	0.049449734348559204	93.24949020147324
CGD-NeC-020807|V5IN09|Neurospora	NEUCR03149	True	HOG:A0339006	OmaGroup:970686	0.049449734348559204	6269.728117741644
CGD-NeC-020808|V5IN20|Neurospora	NEUCR01502	True	HOG:A0574541	OmaGroup:707273	0.049449734348559204	10320.460438996088
CGD-NeC-020809|V5IN27|Neurospora	NEUCR06780	True	HOG:A0360991	OmaGroup:600504	0.049449734348559204	86.52209727698937
CGD-NeC-020810|V5IN38|Neurospora	NEUCR03050	True	HOG:A0354892	OmaGroup:813227	0.060265924614466546	15709.68871385092
CGD-NeC-020811|V5IN45|Neurospora	NEUCR06403	True	HOG:A0556932	OmaGroup:793685	0	0
CGD-NeC-020812|V5IN52|Neurospora	NEUCR00921	True	HOG:A0570334	OmaGroup:793976	0	0
CGD-NeC-020813|V5IN69|Neurospora	NEUCR02422	True	HOG:A0566927	OmaGroup:964148	178.0	113.97714742878452
CGD-NeC-020814|V5IN81|Neurospora	NEUCR01380	True	HOG:A0342074	OmaGroup:854508	0.049449734348559204	4332.230520375073
CGD-NeC-020815|V5IN82|Neurospora	NEUCR01049	True	HOG:A0328623	OmaGroup:587054	87.0	93.73153280839324
CGD-NeC-020816|V5IN83|Neurospora	NEUCR02742	True	HOG:A0584784	OmaGroup:768651	0.47569841807547536	1817.7684570378624
CGD-NeC-020817|V5INB4|Neurospora	NEUCR01477	True	HOG:A0341320	OmaGroup:239644	0.049449734348559204	647.4481392004527
CGD-NeC-020818|V5IND0|Neurospora	NEUCR00354	True	HOG:A0327741	OmaGroup:239501	0.049449734348559204	90.51121083647013
CGD-NeC-020819|V5IND7|Neurospora	NEUCR03280	True	HOG:A0341496	OmaGroup:963604	0	0
CGD-NeC-020820|V5INF5|Neurospora	NEUCR01134	True	HOG:A0570333	OmaGroup:940224	0	0
CGD-NeC-020821|V5INI1|Neurospora	NEUCR03103	True	HOG:A0562631	OmaGroup:798556	1.9850770623024914	645.7380637023598
CGD-NeC-020822|V5INJ2|Neurospora	NEUCR03342	True	HOG:A0565662	OmaGroup:603770	14.669026750517482	398.7986253295094
CGD-NeC-020823|V5INK9|Neurospora	NEUCR04015	True	HOG:A0328123	OmaGroup:588142	0.049449734348559204	2666.205761741381
CGD-NeC-020824|V5INL1|Neurospora	NEUCR04870	True	HOG:A0328915	OmaGroup:861398	0.23544069667739675	7283.281530688517
CGD-NeC-020825|V5INM7|Neurospora	NEUCR04691	True	HOG:A0785706	OmaGroup:941567	0.21093805862745824	4540.543634434696
CGD-NeC-020826|V5INN5|Neurospora	NEUCR07084	True	HOG:A0329097	OmaGroup:240616	0.07344795108575518	12343.073078388814
CGD-NeC-020827|V5INR2|Neurospora	NEUCR06137	True	HOG:A0779730	OmaGroup:1038466	0	0
CGD-NeC-020828|V5INR3|Neurospora	NEUCR06916	True	HOG:A0328492	OmaGroup:240650	0	0
CGD-NeC-020829|V5INR8|Neurospora	NEUCR04846	True	HOG:A0563844	OmaGroup:798557	0	0
CGD-NeC-020830|V5INX7|Neurospora	NEUCR05099	True	HOG:A0562299	OmaGroup:810465	140.0	112.95459610642865
CGD-NeC-020831|V5INX8|Neurospora	NEUCR03237	True	HOG:A0339867	OmaGroup:703586	0.049449734348559204	3911.214822958689
CGD-NeC-020832|V5INZ5|Neurospora	NEUCR07417	True	HOG:A0329516	OmaGroup:240770	0.049449734348559204	84.87849785108119
CGD-NeC-020833|V5IP08|Neurospora	NEUCR05960	True	HOG:A0354873	OmaGroup:1014487	48.0	499.3281056419946
CGD-NeC-020834|V5IP29|Neurospora	NEUCR00378	True	HOG:A0554940	OmaGroup:978551	0.049449734348559204	82.65503813046962
CGD-NeC-020835|V5IP35|Neurospora	NEUCR02507	True	HOG:A0327962	OmaGroup:239876	0.049449734348559204	101.66700069792569
CGD-NeC-020836|V5IP57|Neurospora	NEUCR04242	True	HOG:A0339882	OmaGroup:775747	11.268276255007919	83.95927312597632
CGD-NeC-020837|V5IP59|Neurospora	NEUCR06353	True	HOG:A0329055	OmaGroup:240533	61.0	96.08155370783061
CGD-NeC-020838|V5IP70|Neurospora	NEUCR04086	True	HOG:A0563393	OmaGroup:1012319	0.049449734348559204	6221.271326040383
CGD-NeC-020839|V5IP71|Neurospora	NEUCR04338	True	HOG:A0328862	OmaGroup:240144	120.0	383.6862917719409
CGD-NeC-020840|V5IP73|Neurospora	NEUCR04651	True	HOG:A0364673	OmaGroup:809559	106.0	114.90343339415267
CGD-NeC-020841|V5IP93|Neurospora	NEUCR04627	True	HOG:A0563529	OmaGroup:585784	88.0	395.7249253070913
CGD-NeC-020842|V5IPC5|Neurospora	NEUCR01410	True	HOG:A0368926	OmaGroup:228963	0.19318512044768754	4753.577147896402
CGD-NeC-020843|V5IPD1|Neurospora	NEUCR00913	True	HOG:A0327791	OmaGroup:239480	0.049449734348559204	8678.166949524079
CGD-NeC-020844|V5IPE4|Neurospora	NEUCR03069	True	HOG:A0579946	OmaGroup:1029802	24.318882389054274	90.57071053329855
CGD-NeC-020845|V5IPG4|Neurospora	NEUCR05756	True	HOG:A0328385	OmaGroup:240438	1.7398245858099208	813.5177990058437
CGD-NeC-020846|V5IPH0|Neurospora	NEUCR02717	True	HOG:A0786068	OmaGroup:1013239	0.049449734348559204	86.85002997377887
CGD-NeC-020847|V5IPL7|Neurospora	NEUCR05159	True	HOG:A0584774	OmaGroup:786511	0.049449734348559204	1859.9995448752306
CGD-NeC-020848|V5IPM7|Neurospora	NEUCR01249	True	HOG:A0370678	OmaGroup:973015	63.0	154.6532519501634
CGD-NeC-020849|V5IPM8|Neurospora	NEUCR06598	True	HOG:A0563021	OmaGroup:1032776	0	0
CGD-NeC-020850|V5IPP6|Neurospora	NEUCR00282	True	n/a	OmaGroup:788920	9.876102263466425	2543.245926358737
CGD-NeC-020851|V5IPS9|Neurospora	NEUCR04451	True	HOG:A0328180	OmaGroup:240048	0.049449734348559204	3706.369679644704
CGD-NeC-020852|V5IPT2|Neurospora	NEUCR04769	True	HOG:A0339021	OmaGroup:794331	0	0
CGD-NeC-020853|V5IPY9|Neurospora	NEUCR00055	True	HOG:A0369336	OmaGroup:1029402	1.0266391788802063	2065.760446778033
CGD-NeC-020854|V5IQ01|Neurospora	NEUCR06619	True	HOG:A0780108	OmaGroup:793974	0.049449734348559204	83.0416735894978
CGD-NeC-020855|V5IQ14|Neurospora	NEUCR00139	True	HOG:A0362413	OmaGroup:581521	0.049449734348559204	91.47401632368565
CGD-NeC-020856|V5IQ22|Neurospora	NEUCR06863	True	HOG:A0562422	OmaGroup:695538	10.54924872336645	92.09904479095712
CGD-NeC-020857|V5IQ40|Neurospora	NEUCR02846	True	HOG:A0555383	OmaGroup:807688	58.0	1479.0899018510245
CGD-NeC-020858|V5IQ48|Neurospora	NEUCR07066	True	HOG:A0329490	OmaGroup:240618	0.049449734348559204	81.54738970007747
CGD-NeC-020859|V5IQ52|Neurospora	NEUCR02439	True	HOG:A0362933	OmaGroup:1018692	21.787982755442936	85.189231115859
CGD-NeC-020860|V5IQ72|Neurospora	NEUCR06179	True	HOG:A0365027	OmaGroup:809292	0.049449734348559204	81.96770318830386
CGD-NeC-020861|V5IQ85|Neurospora	NEUCR01455	True	HOG:A0555103	OmaGroup:1035942	0.049449734348559204	11972.321469604969
CGD-NeC-020862|V5IQ86|Neurospora	NEUCR00705	True	HOG:A0329566	OmaGroup:239496	166.0	109.41183699341491
CGD-NeC-020863|V5IQE0|Neurospora	NEUCR06538	True	HOG:A0328450	OmaGroup:240532	0.049449734348559204	2560.3312925347127
CGD-NeC-020864|V5IQF2|Neurospora	NEUCR01693	True	HOG:A0339291	OmaGroup:964140	33.81608924601082	98.94737195083871
CGD-NeC-020865|V5IQG7|Neurospora	NEUCR02024	True	HOG:A0362624	OmaGroup:988940	0.049449734348559204	6388.660651729442
CGD-NeC-020866|V5IQI3|Neurospora	NEUCR00668	True	HOG:A0562420	OmaGroup:807181	119.0	187.71335873613134
CGD-NeC-020867|V5IQJ4|Neurospora	NEUCR05099	True	HOG:A0562299	OmaGroup:810465	109.0	229.1152594727464
CGD-NeC-020868|V5IQK4|Neurospora	NEUCR03237	True	HOG:A0339867	OmaGroup:703586	0.049449734348559204	5384.873530392535
CGD-NeC-020869|V5IQN1|Neurospora	NEUCR00210	True	HOG:A0780431	OmaGroup:1026083	0	0
CGD-NeC-020870|V5IQN3|Neurospora	NEUCR07342	True	HOG:A0329116	OmaGroup:196834	0.049449734348559204	2962.9833283028565
CGD-NeC-020871|V5IQP4|Neurospora	NEUCR02278	True	HOG:A0362606	OmaGroup:814608	0.049449734348559204	84.7899416713044
CGD-NeC-020872|V5IQT8|Neurospora	NEUCR01613	True	HOG:A0562952	OmaGroup:988593	0	0
CGD-NeC-020873|V5IQU7|Neurospora	NEUCR03874	True	HOG:A0780118	OmaGroup:754828	53.0	92.4253560686484
CGD-NeC-020874|V5IQU8|Neurospora	NEUCR01918	True	HOG:A0364082	OmaGroup:811104	121.0	154.02142821531743
CGD-NeC-020875|V5IQV9|Neurospora	NEUCR03353	True	n/a	n/a	40.31678793085512	317.22914960887283
CGD-NeC-020877|V5IQZ1|Neurospora	NEUCR02862	True	HOG:A0562443	OmaGroup:986863	104.0	1056.210253084544
CGD-NeC-020878|V5IQZ2|Neurospora	NEUCR01519	True	HOG:A0354929	n/a	0.1848770647006462	4902.1629520934075
CGD-NeC-020879|V5IQZ6|Neurospora	NEUCR01525	True	HOG:A0785922	OmaGroup:746781	0.049449734348559204	8900.837101427838
