#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
665	CGD-NeC-020431|Q7S7L2|Neurospora	367110.Q7S7L2	100.0	284.6	Q7S7L2	Uncharacterized protein
666	CGD-NeC-020432|Q7S7L3|Neurospora	367110.Q7S7L3	100.0	954.5	Q7S7L3	Methionyl-tRNA formyltransferase
667	CGD-NeC-020433|Q7S7M4|Neurospora	367110.Q7S7M4	100.0	112.8	Q7S7M4	Uncharacterized protein
668	CGD-NeC-020434|Q7S7P3|Neurospora	367110.Q7S7P3	100.0	176.4	Q7S7P3	Uncharacterized protein
669	CGD-NeC-020435|Q7S7Q5|Neurospora	367110.Q7S7Q5	100.0	996.5	Q7S7Q5	tRNA (Adenine-N(1)-)-methyltransferase catalytic subunit trm61
670	CGD-NeC-020436|Q7S7S6|Neurospora	367110.Q7S7S6	100.0	504.2	Q7S7S6	Uncharacterized protein
671	CGD-NeC-020437|Q7S7V1|Neurospora	367110.Q7S7V1	100.0	751.5	Q7S7V1	Opy2 domain-containing protein
672	CGD-NeC-020438|Q7S7W0|Neurospora	367110.Q7S7W0	100.0	1048.9	kal-1	Homeobox domain-containing protein
673	CGD-NeC-020439|Q7S7W2|Neurospora	367110.Q7S7W2	100.0	199.1	Q7S7W2	Uncharacterized protein
674	CGD-NeC-020440|Q7S7W8|Neurospora	367110.Q7S7W8	100.0	1457.2	Q7S7W8	Uncharacterized protein
675	CGD-NeC-020441|Q7S7Y9|Neurospora	367110.Q7S7Y9	100.0	2265.7	Q7S7Y9	Uncharacterized protein
676	CGD-NeC-020442|Q7S852|Neurospora	367110.Q7S852	100.0	1033.1	pho-3	Purple acid phosphatase
677	CGD-NeC-020443|Q7S855|Neurospora	367110.Q7S855	100.0	614.4	Q7S855	Uncharacterized protein
678	CGD-NeC-020444|Q7S873|Neurospora	367110.Q7S873	100.0	1558.9	dbp-7	ATP-dependent RNA helicase dbp-7; ATP-binding RNA helicase involved in the biogenesis of 60S ribosomal subunits and is required for the normal formation of 25S and 5.8S rRNAs.
679	CGD-NeC-020445|Q7S891|Neurospora	367110.Q7S891	100.0	614.4	lia1	Deoxyhypusine hydroxylase; Catalyzes the hydroxylation of the N(6)-(4-aminobutyl)-L- lysine intermediate to form hypusine, an essential post-translational modification only found in mature eIF-5A factor.
680	CGD-NeC-020446|Q7S8C6|Neurospora	367110.Q7S8C6	100.0	1011.1	Q7S8C6	Acyl-CoA desaturase; Stearyl-CoA desaturase that utilizes O(2) and electrons from reduced cytochrome b5 to introduce the first double bond into saturated fatty acyl-CoA substrates.
681	CGD-NeC-020447|Q7S8E0|Neurospora	367110.Q7S8E0	100.0	2246.1	Q7S8E0	Bifunctional cytochrome P450/NADPH--P450 reductase; In the N-terminal section; belongs to the cytochrome P450 family.
682	CGD-NeC-020448|Q7S8E9|Neurospora	367110.Q7S8E9	100.0	1777.7	Q7S8E9	Uncharacterized protein
683	CGD-NeC-020449|Q7S8H2|Neurospora	367110.Q7S8H2	100.0	843.6	Q7S8H2	Alpha/beta hydrolase fold-3 domain-containing protein
684	CGD-NeC-020450|Q7S8H3|Neurospora	367110.Q7S8H3	100.0	944.1	Q7S8H3	ATP-dependent Zn protease
685	CGD-NeC-020451|Q7S8I6|Neurospora	367110.Q7S8I6	100.0	208.4	Q7S8I6	ATP synthase subunit F
686	CGD-NeC-020452|Q7S8K6|Neurospora	367110.Q7S8K6	100.0	337.8	Q7S8K6	Rhodanese domain-containing protein
687	CGD-NeC-020453|Q7S8K8|Neurospora	367110.Q7S8K8	100.0	99.0	Q7S8K8	Uncharacterized protein
688	CGD-NeC-020454|Q7S8K9|Neurospora	367110.Q7S8K9	100.0	526.9	Q7S8K9	Protein YIP
689	CGD-NeC-020455|Q7S8M8|Neurospora	367110.Q7S8M8	100.0	635.6	Q7S8M8	AN1 zinc finger protein
690	CGD-NeC-020456|Q7S8R0|Neurospora	367110.Q7S8R0	100.0	862.4	Q7S8R0	Uncharacterized protein
691	CGD-NeC-020457|Q7S8R3|Neurospora	367110.Q7S8R3	100.0	508.8	bcp-1	Protein bcp-1; Involved in nuclear export, actin cytoskeleton organization and vesicular transport; Belongs to the BCP1 family.
692	CGD-NeC-020458|Q7S8R6|Neurospora	367110.Q7S8R6	100.0	774.6	Q7S8R6	Norsolorinic acid reductase
693	CGD-NeC-020459|Q7S8U8|Neurospora	367110.Q7S8U8	100.0	232.3	Q7S8U8	Uncharacterized protein
694	CGD-NeC-020460|Q7S8U9|Neurospora	367110.Q7S8U9	100.0	386.3	Q7S8U9	Ribosome biogenesis protein RLP24
695	CGD-NeC-020461|Q7S8V8|Neurospora	367110.Q7S8V8	100.0	175.3	Q7S8V8	Uncharacterized protein
696	CGD-NeC-020462|Q7S8Y5|Neurospora	367110.Q7S8Y5	100.0	785.8	Q7S8Y5	Uncharacterized protein
697	CGD-NeC-020463|Q7S8Z0|Neurospora	367110.Q7S8Z0	100.0	703.4	nbp35	Cytosolic Fe-S cluster assembly factor nbp35; Component of the cytosolic iron-sulfur (Fe/S) protein assembly (CIA) machinery. Required for maturation of extramitochondrial Fe-S proteins. The NBP35-CFD1 heterotetramer forms a Fe-S scaffold complex, mediating the de novo assembly of an Fe-S cluster and its transfer to target apoproteins; Belongs to the Mrp/NBP35 ATP-binding proteins family. NUBP1/NBP35 subfamily.
698	CGD-NeC-020464|Q7S8Z3|Neurospora	367110.Q7S8Z3	100.0	947.6	Q7S8Z3	Uncharacterized protein
699	CGD-NeC-020465|Q7S8Z8|Neurospora	367110.Q7S8Z8	100.0	1185.6	Q7S8Z8	GTP-binding protein Obg
700	CGD-NeC-020466|Q7S908|Neurospora	367110.Q7S908	100.0	1292.7	Q7S908	Nucleolar GTP-binding protein 1; Involved in the biogenesis of the 60S ribosomal subunit. ; Belongs to the TRAFAC class OBG-HflX-like GTPase superfamily. OBG GTPase family. NOG subfamily. 
701	CGD-NeC-020467|Q7S918|Neurospora	367110.Q7S918	100.0	431.4	Q7S918	Uncharacterized protein
702	CGD-NeC-020468|Q7S919|Neurospora	367110.Q7S919	100.0	2180.2	Q7S919	Calcium-transporting ATPase 3; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family.
703	CGD-NeC-020469|Q7S943|Neurospora	367110.Q7S943	100.0	313.9	Q7S943	Uncharacterized protein
704	CGD-NeC-020470|Q7S947|Neurospora	367110.Q7S947	100.0	1707.2	Q7S947	Alpha-1,2-mannosidase
705	CGD-NeC-020471|Q7S949|Neurospora	367110.Q7S949	100.0	578.9	dph-5	Diphthine methyl ester synthase; S-adenosyl-L-methionine-dependent methyltransferase that catalyzes four methylations of the modified target histidine residue in translation elongation factor 2 (EF-2), to form an intermediate called diphthine methyl ester. The four successive methylation reactions represent the second step of diphthamide biosynthesis. 
706	CGD-NeC-020472|Q7S953|Neurospora	367110.Q7S953	100.0	751.5	Q7S953	Uncharacterized protein
707	CGD-NeC-020473|Q7S956|Neurospora	367110.Q7S956	100.0	798.5	Q7S956	GPI-anchor transamidase; Mediates GPI anchoring in the endoplasmic reticulum, by replacing a protein's C-terminal GPI attachment signal peptide with a pre-assembled GPI. During this transamidation reaction, the GPI transamidase forms a carbonyl intermediate with the substrate protein. ; Belongs to the peptidase C13 family. 
708	CGD-NeC-020474|Q7S962|Neurospora	367110.Q7S962	100.0	875.2	gel-4	1,3-beta-glucanosyltransferase; Splits internally a 1,3-beta-glucan molecule and transfers the newly generated reducing end (the donor) to the non-reducing end of another 1,3-beta-glucan molecule (the acceptor) forming a 1,3-beta linkage, resulting in the elongation of 1,3-beta-glucan chains in the cell wall; Belongs to the glycosyl hydrolase 72 family. 
709	CGD-NeC-020475|Q7S970|Neurospora	367110.Q7S970	100.0	896.3	Q7S970	CAIB/BAIF family enzyme
710	CGD-NeC-020476|Q7S973|Neurospora	367110.Q7S973	100.0	186.4	Q7S973	Nefa_Nip30_N domain-containing protein
711	CGD-NeC-020477|Q7S986|Neurospora	367110.Q7S986	100.0	1129.8	pgi-1	Glucose-6-phosphate isomerase
712	CGD-NeC-020478|Q7S9A1|Neurospora	367110.Q7S9A1	100.0	2163.7	gh18-9	Bacteriodes thetaiotaomicron symbiotic chitinase; Belongs to the glycosyl hydrolase 18 family. 
713	CGD-NeC-020479|Q7S9A4|Neurospora	367110.Q7S9A4	100.0	1238.8	Q7S9A4	ANK_REP_REGION domain-containing protein
714	CGD-NeC-020480|Q7S9A5|Neurospora	367110.Q7S9A5	100.0	247.3	Q7S9A5	Uncharacterized protein
715	CGD-NeC-020481|Q7S9A9|Neurospora	367110.Q7S9A9	100.0	1803.5	Q7S9A9	Alpha-1,4 glucan phosphorylase; Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties. 
716	CGD-NeC-020482|Q7S9B3|Neurospora	367110.Q7S9B3	100.0	828.2	Q7S9B3	Sorbitol dehydrogenase
717	CGD-NeC-020483|Q7S9D2|Neurospora	367110.Q7S9D2	100.0	2077.0	nma111	Pro-apoptotic serine protease nma111; Nuclear serine protease which mediates apoptosis. ; Belongs to the peptidase S1C family.
718	CGD-NeC-020484|Q7S9D4|Neurospora	367110.Q7S9D4	100.0	1119.8	Q7S9D4	General amino acid permease
719	CGD-NeC-020485|Q7S9E8|Neurospora	367110.Q7S9E8	100.0	508.1	Q7S9E8	BZIP domain-containing protein
720	CGD-NeC-020486|Q7S9G2|Neurospora	367110.Q7S9G2	100.0	651.7	Q7S9G2	Uncharacterized protein
721	CGD-NeC-020487|Q7S9I4|Neurospora	367110.Q7S9I4	100.0	335.9	Q7S9I4	Mitochondrial 30S ribosomal protein S12; Belongs to the universal ribosomal protein uS12 family. 
722	CGD-NeC-020488|Q7S9K6|Neurospora	367110.Q7S9K6	100.0	1379.8	Q7S9K6	Uncharacterized protein
723	CGD-NeC-020489|Q7S9Q8|Neurospora	367110.Q7S9Q8	100.0	591.7	Q7S9Q8	Uncharacterized protein
724	CGD-NeC-020490|Q7S9R2|Neurospora	367110.Q7S9R2	100.0	483.0	Q7S9R2	ThiJ/PfpI family protein
725	CGD-NeC-020491|Q7S9R8|Neurospora	367110.Q7S9R8	100.0	137.1	Q7S9R8	Uncharacterized protein
726	CGD-NeC-020492|Q7S9X9|Neurospora	367110.Q7S9X9	100.0	679.9	Q7S9X9	Syntaxin
727	CGD-NeC-020493|Q7S9Y0|Neurospora	367110.Q7S9Y0	100.0	1052.0	Q7S9Y0	MFS transporter
728	CGD-NeC-020494|Q7S9Y3|Neurospora	367110.Q7S9Y3	100.0	396.0	Q7S9Y3	Caffeine-induced death protein Cid2
729	CGD-NeC-020495|Q7S9Y9|Neurospora	367110.Q7S9Y9	100.0	697.6	eif3h	Eukaryotic translation initiation factor 3 subunit H; Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation. 
730	CGD-NeC-020496|Q7SA44|Neurospora	367110.Q7SA44	100.0	786.9	Q7SA44	Mannitol-1-phosphate 5-dehydrogenase; Catalyzes the NAD(H)-dependent interconversion of D-fructose 6-phosphate and D-mannitol 1-phosphate in the mannitol metabolic pathway.
731	CGD-NeC-020497|Q7SA51|Neurospora	367110.Q7SA51	100.0	381.7	Q7SA51	Uncharacterized protein
732	CGD-NeC-020498|Q7SA74|Neurospora	367110.Q7SA74	100.0	98.6	Q7SA74	CYSTM domain-containing protein
733	CGD-NeC-020499|Q7SA80|Neurospora	367110.Q7SA80	100.0	240.4	Q7SA80	Uncharacterized protein
734	CGD-NeC-020500|Q7SA89|Neurospora	367110.Q7SA89	100.0	1518.1	Q7SA89	Lysophospholipase
735	CGD-NeC-020501|Q7SA91|Neurospora	367110.Q7SA91	100.0	522.7	Q7SA91	RNA-binding La domain-containing protein
736	CGD-NeC-020502|Q7SAC0|Neurospora	367110.Q7SAC0	100.0	511.9	Q7SAC0	GMP synthase
737	CGD-NeC-020503|Q7SAC5|Neurospora	367110.Q7SAC5	100.0	1124.8	Q7SAC5	Tartrate transporter
738	CGD-NeC-020504|Q7SAC8|Neurospora	367110.Q7SAC8	100.0	900.6	ecd-1	Early conidial development-1 protein
739	CGD-NeC-020505|Q7SAD2|Neurospora	367110.Q7SAD2	100.0	193.4	Q7SAD2	Uncharacterized protein
740	CGD-NeC-020506|Q7SAG3|Neurospora	367110.Q7SAG3	100.0	1004.2	Q7SAG3	Uncharacterized protein
741	CGD-NeC-020507|Q7SAH3|Neurospora	367110.Q7SAH3	100.0	576.6	Q7SAH3	Uncharacterized protein
742	CGD-NeC-020508|Q7SAH5|Neurospora	367110.Q7SAH5	100.0	658.7	Q7SAH5	Histidinol-phosphatase; Belongs to the PHP hydrolase family. HisK subfamily. 
743	CGD-NeC-020509|Q7SAI5|Neurospora	367110.Q7SAI5	100.0	889.8	Q7SAI5	Taurine catabolism dioxygenase TauD
744	CGD-NeC-020510|Q7SAI8|Neurospora	367110.Q7SAI8	100.0	842.0	gh28-2	Exopolygalacturonase; Belongs to the glycosyl hydrolase 28 family. 
745	CGD-NeC-020511|Q7SAM4|Neurospora	367110.Q7SAM4	100.0	256.5	Q7SAM4	Uncharacterized protein
746	CGD-NeC-020512|Q7SAM8|Neurospora	367110.Q7SAM8	100.0	97.8	Q7SAM8	Uncharacterized protein
747	CGD-NeC-020513|Q7SAQ6|Neurospora	367110.Q7SAQ6	100.0	152.1	Q7SAQ6	Uncharacterized protein
748	CGD-NeC-020514|Q7SAR4|Neurospora	367110.Q7SAR4	100.0	815.8	Q7SAR4	Endoglucanase B
749	CGD-NeC-020515|Q7SAY5|Neurospora	367110.Q7SAY5	100.0	607.4	Q7SAY5	Uncharacterized protein
750	CGD-NeC-020516|Q7SAZ8|Neurospora	367110.Q7SAZ8	100.0	540.0	Q7SAZ8	Uncharacterized protein
751	CGD-NeC-020517|Q7SB34|Neurospora	367110.Q7SB34	100.0	1053.5	Q7SB34	MFS pantothenate transporter
752	CGD-NeC-020518|Q7SB52|Neurospora	367110.Q7SB52	100.0	445.3	Q7SB52	Uracil phosphoribosyltransferase
753	CGD-NeC-020519|Q7SB60|Neurospora	367110.Q7SB60	100.0	1739.9	Q7SB60	Uncharacterized protein
754	CGD-NeC-020520|Q7SB62|Neurospora	367110.Q7SB62	100.0	945.7	Q7SB62	Eukaryotic translation initiation factor 3 subunit L; Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation. 
755	CGD-NeC-020521|Q7SB65|Neurospora	367110.Q7SB65	100.0	1132.1	irs-4	Increased rDNA silencing protein 4; Positive regulator of phosphatidylinositol 4,5-bisphosphate turnover and negatively regulates signaling through the cell integrity pathway. Involved in rDNA silencing (By similarity).
756	CGD-NeC-020522|Q7SB69|Neurospora	367110.Q7SB69	100.0	3107.8	Q7SB69	Mito ribosomal protein S16
757	CGD-NeC-020523|Q7SB78|Neurospora	367110.Q7SB78	100.0	1050.0	Q7SB78	Membrane transporter
758	CGD-NeC-020524|Q7SB80|Neurospora	367110.Q7SB80	100.0	511.1	Q7SB80	Uncharacterized protein
759	CGD-NeC-020525|Q7SB95|Neurospora	367110.Q7SB95	100.0	239.6	Q7SB95	Mito ribosomal protein S6
760	CGD-NeC-020526|Q7SB96|Neurospora	367110.Q7SB96	100.0	612.5	Q7SB96	Defective in cullin neddylation protein; Neddylation of cullins play an essential role in the regulation of SCF-type complexes activity. 
761	CGD-NeC-020527|Q7SBA6|Neurospora	367110.Q7SBA6	100.0	1207.2	Q7SBA6	Nucleolar protein 4
762	CGD-NeC-020528|Q7SBC6|Neurospora	367110.Q7SBC6	100.0	863.6	drh-1	ATP-dependent RNA helicase dbp2; ATP-dependent RNA helicase involved nonsense-mediated mRNA decay and ribosome biogenesis through rRNA processing.
763	CGD-NeC-020529|Q7SBD2|Neurospora	367110.Q7SBD2	100.0	217.6	Q7SBD2	Uncharacterized protein
764	CGD-NeC-020530|Q7SBD4|Neurospora	367110.Q7SBD4	100.0	1460.3	nip-1	Eukaryotic translation initiation factor 3 subunit C; Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation. 
765	CGD-NeC-020531|Q7SBD5|Neurospora	367110.Q7SBD5	100.0	424.5	rpl-7	60S ribosomal protein L7; Belongs to the universal ribosomal protein uL30 family. 
766	CGD-NeC-020532|Q7SBD8|Neurospora	367110.Q7SBD8	100.0	301.6	Q7SBD8	40S ribosomal protein S19
767	CGD-NeC-020533|Q7SBE0|Neurospora	367110.Q7SBE0	100.0	777.3	mdm10	Mitochondrial distribution and morphology protein 10; Component of the ERMES/MDM complex, which serves as a molecular tether to connect the endoplasmic reticulum and mitochondria. Components of this complex are involved in the control of mitochondrial shape and protein biogenesis and may function in phospholipid exchange. mdm10 is involved in the late assembly steps of the general translocase of the mitochondrial outer membrane (TOM complex). Functions in the tom40-specific route of the assembly of outer membrane beta-barrel proteins, including the association of tom40 with the receptor tom22 
768	CGD-NeC-020534|Q7SBG6|Neurospora	367110.Q7SBG6	100.0	1407.1	Q7SBG6	Ser/Thr protein phosphatase; Belongs to the 5'-nucleotidase family. 
769	CGD-NeC-020535|Q7SBJ8|Neurospora	367110.Q7SBJ8	100.0	250.8	Q7SBJ8	50S ribosomal protein L14; Belongs to the universal ribosomal protein uL14 family. 
770	CGD-NeC-020536|Q7SBK1|Neurospora	367110.Q7SBK1	100.0	585.1	Q7SBK1	UDP-galactose 4-epimerase
771	CGD-NeC-020537|Q7SBK9|Neurospora	367110.Q7SBK9	100.0	287.0	Q7SBK9	Uncharacterized protein
772	CGD-NeC-020538|Q7SBM1|Neurospora	367110.Q7SBM1	100.0	273.1	Q7SBM1	Uncharacterized protein
773	CGD-NeC-020539|Q7SBN0|Neurospora	367110.Q7SBN0	100.0	1235.7	Q7SBN0	Phenol 2-monooxygenase
774	CGD-NeC-020540|Q7SBN4|Neurospora	367110.Q7SBN4	100.0	610.9	Q7SBN4	Uncharacterized protein
775	CGD-NeC-020541|Q7SBQ7|Neurospora	367110.Q7SBQ7	100.0	1078.2	Q7SBQ7	F-box/LRR repeat containing protein 2
776	CGD-NeC-020542|Q7SBQ9|Neurospora	367110.Q7SBQ9	100.0	804.7	Q7SBQ9	Iwr1 domain-containing protein
777	CGD-NeC-020543|Q7SBR4|Neurospora	367110.Q7SBR4	100.0	525.4	Q7SBR4	DUF2040 domain-containing protein
778	CGD-NeC-020544|Q7SBR9|Neurospora	367110.Q7SBR9	100.0	262.7	Q7SBR9	Uncharacterized protein
779	CGD-NeC-020545|Q7SBS1|Neurospora	367110.Q7SBS1	100.0	1218.0	Q7SBS1	Uncharacterized protein
780	CGD-NeC-020546|Q7SBS9|Neurospora	367110.Q7SBS9	100.0	293.5	Q7SBS9	60S ribosomal protein L25
781	CGD-NeC-020547|Q7SBY0|Neurospora	367110.Q7SBY0	100.0	1350.9	hsf-1	Heat-shock transcription factor-1
782	CGD-NeC-020548|Q7SBZ2|Neurospora	367110.Q7SBZ2	100.0	318.5	Q7SBZ2	Uncharacterized protein
783	CGD-NeC-020549|Q7SBZ5|Neurospora	367110.Q7SBZ5	100.0	1309.3	Q7SBZ5	Protein SDA1; Required for 60S pre-ribosomal subunits export to the cytoplasm; Belongs to the SDA1 family. 
784	CGD-NeC-020550|Q7SBZ7|Neurospora	367110.Q7SBZ7	100.0	1134.0	gh13-3	Glucan 1,4-alpha-maltohexaosidase
785	CGD-NeC-020551|Q7SC42|Neurospora	367110.Q7SC42	100.0	842.4	Q7SC42	Endo-beta-1,4-mannanase; Belongs to the glycosyl hydrolase 5 (cellulase A) family. 
786	CGD-NeC-020552|Q7SC47|Neurospora	367110.Q7SC47	100.0	650.6	Q7SC47	Uncharacterized protein
787	CGD-NeC-020553|Q7SC85|Neurospora	367110.Q7SC85	100.0	1624.8	Q7SC85	Zn(2)-C6 fungal-type domain-containing protein
788	CGD-NeC-020554|Q7SCC3|Neurospora	367110.Q7SCC3	100.0	898.7	stk-48	Protein-serine/threonine kinase
789	CGD-NeC-020555|Q7SCM0|Neurospora	367110.Q7SCM0	100.0	427.9	Q7SCM0	Adenine phosphoribosyltransferase
790	CGD-NeC-020556|Q7SCN0|Neurospora	367110.Q7SCN0	100.0	535.8	fkr-4	FK506-binding protein 4; PPIase that acts as a histone chaperone. Histone proline isomerase that increases the rate of cis-trans isomerization at prolines on the histone H3 N-terminal tail. Proline isomerization influences H3 methylation thereby regulating gene expression. 
791	CGD-NeC-020557|Q7SCN4|Neurospora	367110.Q7SCN4	100.0	1010.0	Q7SCN4	Zn(2)-C6 fungal-type domain-containing protein
792	CGD-NeC-020558|Q7SCP6|Neurospora	367110.Q7SCP6	100.0	604.7	Q7SCP6	Oxidoreductase
793	CGD-NeC-020559|Q7SCP9|Neurospora	367110.Q7SCP9	100.0	463.8	Q7SCP9	Integral membrane protein
794	CGD-NeC-020560|Q7SCT7|Neurospora	367110.Q7SCT7	100.0	303.5	Q7SCT7	BZIP transcription factor
795	CGD-NeC-020561|Q7SCV5|Neurospora	367110.Q7SCV5	100.0	705.7	Q7SCV5	Uncharacterized protein
796	CGD-NeC-020562|Q7SCW9|Neurospora	367110.Q7SCW9	100.0	817.0	ant-1	Protein arginine N-methyltransferase 2; S-adenosyl-L-methionine-dependent protein-arginine N- methyltransferase that methylates the delta-nitrogen atom of arginine residues to form N5-methylarginine (type IV) in target proteins. Monomethylates ribosomal protein L12.
797	CGD-NeC-020563|Q7SCX7|Neurospora	367110.Q7SCX7	100.0	755.7	Q7SCX7	60S ribosomal protein L2
798	CGD-NeC-020564|Q7SCY8|Neurospora	367110.Q7SCY8	100.0	688.7	Q7SCY8	Metallo-beta-lactamase
799	CGD-NeC-020565|Q7SCZ8|Neurospora	367110.Q7SCZ8	100.0	818.1	Q7SCZ8	Uncharacterized protein
800	CGD-NeC-020566|Q7SD29|Neurospora	367110.Q7SD29	100.0	294.3	Q7SD29	Uncharacterized protein
801	CGD-NeC-020567|Q7SD38|Neurospora	367110.Q7SD38	100.0	768.1	Q7SD38	NAD dependent epimerase/dehydratase
802	CGD-NeC-020568|Q7SD42|Neurospora	367110.Q7SD42	100.0	961.4	Q7SD42	PNP_UDP_1 domain-containing protein
803	CGD-NeC-020569|Q7SD52|Neurospora	367110.Q7SD52	100.0	1456.4	Q7SD52	Zinc finger transcription factor ace1
804	CGD-NeC-020570|Q7SD55|Neurospora	367110.Q7SD55	100.0	308.1	Q7SD55	Uncharacterized protein
805	CGD-NeC-020571|Q7SD63|Neurospora	367110.Q7SD63	100.0	917.9	csn-8	Protein CSN12 homolog; Belongs to the CSN12 family.
806	CGD-NeC-020572|Q7SD73|Neurospora	367110.Q7SD73	100.0	3267.6	Q7SD73	Rif1_N domain-containing protein
807	CGD-NeC-020573|Q7SD95|Neurospora	367110.Q7SD95	100.0	1150.2	Q7SD95	Uncharacterized protein
808	CGD-NeC-020574|Q7SDA1|Neurospora	367110.Q7SDA1	100.0	710.3	Q7SDA1	3-dehydroshikimate dehydratase
809	CGD-NeC-020575|Q7SDC0|Neurospora	367110.Q7SDC0	100.0	1072.0	Q7SDC0	Uncharacterized protein
810	CGD-NeC-020576|Q7SDF9|Neurospora	367110.Q7SDF9	100.0	3624.3	Q7SDF9	Ankyrin repeat protein
811	CGD-NeC-020577|Q7SDG6|Neurospora	367110.Q7SDG6	100.0	2207.9	Q7SDG6	U2 snRNP component prp10
812	CGD-NeC-020578|Q7SDH5|Neurospora	367110.Q7SDH5	100.0	750.4	Q7SDH5	Mannan polymerase complexes MNN9 subunit
813	CGD-NeC-020579|Q7SDJ9|Neurospora	367110.Q7SDJ9	100.0	156.0	Q7SDJ9	Uncharacterized protein
814	CGD-NeC-020580|Q7SDN0|Neurospora	367110.Q7SDN0	100.0	3129.7	Q7SDN0	DNA-directed RNA polymerase subunit; DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. 
815	CGD-NeC-020581|Q7SDQ5|Neurospora	367110.Q7SDQ5	100.0	679.9	Q7SDQ5	Uncharacterized protein
816	CGD-NeC-020582|Q7SDQ7|Neurospora	367110.Q7SDQ7	100.0	580.1	Q7SDQ7	Uncharacterized protein
817	CGD-NeC-020583|Q7SDT2|Neurospora	367110.Q7SDT2	100.0	508.1	Q7SDT2	Uncharacterized protein
818	CGD-NeC-020584|Q7SDT6|Neurospora	367110.Q7SDT6	100.0	547.4	Q7SDT6	Uncharacterized protein
819	CGD-NeC-020585|Q7SDT8|Neurospora	367110.Q7SDT8	100.0	2028.1	Q7SDT8	SLD3 domain-containing protein
820	CGD-NeC-020586|Q7SDU0|Neurospora	367110.Q7SDU0	100.0	327.0	Q7SDU0	DUF1348 domain-containing protein
821	CGD-NeC-020587|Q7SDU1|Neurospora	367110.Q7SDU1	100.0	340.1	Q7SDU1	Peroxiredoxin; Thiol-specific peroxidase that catalyzes the reduction of hydrogen peroxide and organic hydroperoxides to water and alcohols, respectively. Plays a role in cell protection against oxidative stress by detoxifying peroxides; Belongs to the peroxiredoxin family. Prx5 subfamily. 
822	CGD-NeC-020588|Q7SDV8|Neurospora	367110.Q7SDV8	100.0	1089.3	Q7SDV8	Uncharacterized protein
823	CGD-NeC-020589|Q7SDV9|Neurospora	367110.Q7SDV9	100.0	738.8	ccp-1	Cytochrome c peroxidase, mitochondrial; Destroys radicals which are normally produced within the cells and which are toxic to biological systems.
824	CGD-NeC-020590|Q7SDY0|Neurospora	367110.Q7SDY0	100.0	580.5	AR2	AR2
825	CGD-NeC-020591|Q7SDY7|Neurospora	367110.Q7SDY7	100.0	332.8	un-16	40S ribosomal protein S9; Belongs to the universal ribosomal protein uS4 family. 
826	CGD-NeC-020592|Q7SE09|Neurospora	367110.Q7SE09	100.0	350.1	Q7SE09	Protein phosphatase; Belongs to the PP2C family. 
827	CGD-NeC-020593|Q7SE21|Neurospora	367110.Q7SE21	100.0	282.3	Q7SE21	Uncharacterized protein
828	CGD-NeC-020594|Q7SE29|Neurospora	367110.Q7SE29	100.0	235.3	Q7SE29	RNA binding protein
829	CGD-NeC-020595|Q7SE63|Neurospora	367110.Q7SE63	100.0	250.8	Q7SE63	Uncharacterized protein
830	CGD-NeC-020596|Q7SE93|Neurospora	367110.Q7SE93	100.0	666.8	Q7SE93	Uncharacterized protein
831	CGD-NeC-020597|Q7SEA7|Neurospora	367110.Q7SEA7	100.0	832.0	Q7SEA7	Uncharacterized protein
832	CGD-NeC-020598|Q7SEC4|Neurospora	367110.Q7SEC4	100.0	2263.4	gh2-3	Intracellular beta-galactosidase BgaD; Belongs to the glycosyl hydrolase 2 family. 
833	CGD-NeC-020599|Q7SED8|Neurospora	367110.Q7SED8	100.0	1453.3	Q7SED8	Uncharacterized protein
834	CGD-NeC-020600|Q7SEE6|Neurospora	367110.Q7SEE6	100.0	1033.5	Q7SEE6	Trichothecene C-15 hydroxylase; Belongs to the cytochrome P450 family. 
835	CGD-NeC-020601|Q7SEE8|Neurospora	367110.Q7SEE8	100.0	1242.6	Q7SEE8	Fungal_trans domain-containing protein
836	CGD-NeC-020602|Q7SEF5|Neurospora	367110.Q7SEF5	100.0	2055.8	Q7SEF5	NF-X1 finger transcription factor
